case_id,lot_id,root_cause_id,suspected_cause,recommended_action,outcome,evidence_ids,supports_abstention,top3_acceptable_causes
RCA_GRADUAL_028,SYNV2_00398,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00398,False,RC_COMPONENT_WEAR
RCA_GRADUAL_029,SYNV2_00402,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00402,False,RC_COMPONENT_WEAR
RCA_GRADUAL_030,SYNV2_00405,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00405,False,RC_COMPONENT_WEAR
RCA_GRADUAL_031,SYNV2_00416,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00416,False,RC_COMPONENT_WEAR
RCA_GRADUAL_032,SYNV2_00447,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00447,False,RC_COMPONENT_WEAR
RCA_GRADUAL_033,SYNV2_00448,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00448,False,RC_COMPONENT_WEAR
RCA_GRADUAL_034,SYNV2_00521,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00521,False,RC_COMPONENT_WEAR
RCA_GRADUAL_035,SYNV2_00522,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00522,False,RC_COMPONENT_WEAR
RCA_GRADUAL_036,SYNV2_00531,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00531,False,RC_COMPONENT_WEAR
RCA_GRADUAL_037,SYNV2_00548,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00548,False,RC_COMPONENT_WEAR
RCA_GRADUAL_038,SYNV2_00549,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00549,False,RC_COMPONENT_WEAR
RCA_GRADUAL_039,SYNV2_00561,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00561,False,RC_COMPONENT_WEAR
RCA_GRADUAL_040,SYNV2_00585,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00585,False,RC_COMPONENT_WEAR
RCA_GRADUAL_041,SYNV2_00610,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00610,False,RC_COMPONENT_WEAR
RCA_GRADUAL_042,SYNV2_00634,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00634,False,RC_COMPONENT_WEAR
RCA_GRADUAL_043,SYNV2_00643,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00643,False,RC_COMPONENT_WEAR
RCA_GRADUAL_044,SYNV2_00648,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00648,False,RC_COMPONENT_WEAR
RCA_GRADUAL_045,SYNV2_00669,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00669,False,RC_COMPONENT_WEAR
RCA_GRADUAL_046,SYNV2_00670,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00670,False,RC_COMPONENT_WEAR
RCA_GRADUAL_047,SYNV2_00684,RC_COMPONENT_WEAR,Synthetic gradual component wear after delayed preventive inspection.,"Inspect the pressure-control valve, compare the chamber trend before and after the delayed maintenance date, and schedule replacement if degradation persists.",Synthetic gradual degradation injected for controlled evaluation.,EVID_MAINT_DELAY_GRADUAL_001;EVID_DEGRADATION_SYNV2_00684,False,RC_COMPONENT_WEAR
RCA_VARIANCE_001,SYNV2_00027,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00027,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_002,SYNV2_00056,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00056,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_003,SYNV2_00127,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00127,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_004,SYNV2_00138,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00138,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_005,SYNV2_00178,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00178,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_006,SYNV2_00204,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00204,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_007,SYNV2_00222,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00222,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_008,SYNV2_00225,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00225,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_009,SYNV2_00230,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00230,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_010,SYNV2_00231,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00231,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_011,SYNV2_00240,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00240,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_012,SYNV2_00251,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00251,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_013,SYNV2_00258,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00258,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_014,SYNV2_00280,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00280,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_015,SYNV2_00299,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00299,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_016,SYNV2_00300,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00300,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_017,SYNV2_00302,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00302,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_018,SYNV2_00318,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00318,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_019,SYNV2_00321,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00321,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_020,SYNV2_00354,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00354,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_021,SYNV2_00371,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00371,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_022,SYNV2_00396,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00396,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_023,SYNV2_00400,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00400,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_024,SYNV2_00453,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00453,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_025,SYNV2_00455,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00455,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_026,SYNV2_00461,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00461,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_027,SYNV2_00469,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00469,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_028,SYNV2_00472,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00472,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_029,SYNV2_00477,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00477,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_030,SYNV2_00504,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00504,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_031,SYNV2_00536,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00536,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_032,SYNV2_00538,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00538,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_033,SYNV2_00552,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00552,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_034,SYNV2_00553,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00553,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_035,SYNV2_00577,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00577,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_036,SYNV2_00588,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00588,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_037,SYNV2_00603,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00603,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_038,SYNV2_00615,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00615,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_039,SYNV2_00621,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00621,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_040,SYNV2_00678,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00678,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_041,SYNV2_00717,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00717,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_042,SYNV2_00721,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00721,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_043,SYNV2_00723,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00723,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_044,SYNV2_00759,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00759,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_045,SYNV2_00775,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00775,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_046,SYNV2_00795,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00795,False,RC_PROCESS_VARIABILITY
RCA_VARIANCE_047,SYNV2_00810,RC_PROCESS_VARIABILITY,Synthetic variance instability with increasing within-context sensor dispersion.,"Review chamber stability, inspect control-chart dispersion, compare adjacent lots, and verify process-control settings.",Synthetic variance instability injected for controlled evaluation.,EVID_VARIANCE_EVENT_001;EVID_VARIANCE_SYNV2_00810,False,RC_PROCESS_VARIABILITY
RCA_SENSOR_STUCK_AT_SYNV2_00066,SYNV2_00066,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00066,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00070,SYNV2_00070,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00070,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00089,SYNV2_00089,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00089,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00100,SYNV2_00100,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00100,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00110,SYNV2_00110,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00110,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00117,SYNV2_00117,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00117,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00120,SYNV2_00120,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00120,False,RC_SENSOR_HARDWARE
